file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/AbsoluteLoss.java,org.tribuo.regression.sgd.objectives.AbsoluteLoss,class,11,3,1,0,6,3,3,3,0,0,0,0,0,44
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/test/java/org/tribuo/classification/explanations/lime/MNISTDemo.java,org.tribuo.classification.explanations.lime.MNISTDemo,class,20,1,1,0,27,0,1,1,1,2,0,2,0,77
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/TrainTest.java,org.tribuo.clustering.kmeans.TrainTest,class,16,5,1,0,15,0,2,2,1,6,5,1,0,90
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMParameters.java,org.tribuo.common.libsvm.SVMParameters,class,15,24,1,0,13,0,16,16,2,5,0,2,1,173
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/DatasetTest.java,org.tribuo.DatasetTest,class,16,3,1,0,21,3,3,3,1,0,0,0,0,106
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/util/IntDoublePair.java,org.tribuo.util.IntDoublePair,class,3,5,1,0,4,0,5,5,3,2,2,0,0,53
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions,class,11,6,1,0,0,0,2,2,0,7,7,0,0,74
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/sequence/SequenceTrainer.java,org.tribuo.sequence.SequenceTrainer,interface,9,3,1,0,2,3,3,3,0,0,0,0,0,48
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/Row.java,org.tribuo.util.infotheory.impl.Row,class,8,9,1,0,9,0,4,3,0,1,0,0,0,70
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/SimpleTransformTest.java,org.tribuo.transform.SimpleTransformTest,class,20,36,1,0,32,153,18,18,1,0,0,0,47,262
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMModel.java,org.tribuo.common.libsvm.LibSVMModel,class,25,21,2,3,10,13,6,4,1,3,0,2,2,151
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/SequenceOutputTransformer.java,org.tribuo.interop.tensorflow.sequence.SequenceOutputTransformer,interface,16,4,1,0,0,6,4,0,0,0,0,0,0,67
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/ClassifierTrainingNode.java,org.tribuo.classification.dtree.impl.ClassifierTrainingNode,class,33,28,2,0,46,0,7,4,1,10,0,5,7,256
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/TextExplainer.java,org.tribuo.classification.explanations.TextExplainer,interface,3,1,1,0,0,0,1,1,0,0,0,0,0,31
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java-templates/org/tribuo/Tribuo.java,org.tribuo.Tribuo,class,1,2,1,0,3,0,0,0,0,7,7,7,0,62
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/ImmutableDataset.java,org.tribuo.ImmutableDataset,class,29,35,2,2,29,51,23,16,4,6,0,2,1,295
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/InvertedFeature.java,org.tribuo.regression.rtree.impl.InvertedFeature,class,9,33,1,0,6,0,12,9,0,5,1,1,0,202
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MutableMockMultiOutputInfo.java,org.tribuo.test.MutableMockMultiOutputInfo,class,10,11,2,0,12,15,6,6,0,0,0,0,0,74
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/WeightedInformationTheory.java,org.tribuo.util.infotheory.WeightedInformationTheory,class,36,66,1,0,40,33,15,14,14,6,5,6,10,442
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/AnomalyDetection/LibSVM/src/main/java/org/tribuo/anomaly/libsvm/SVMAnomalyType.java,org.tribuo.anomaly.libsvm.SVMAnomalyType,class,8,9,1,0,0,30,9,7,0,3,0,1,0,79
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,class,10,10,1,3,1,22,8,7,0,8,0,1,0,85
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/la/VectorIterator.java,org.tribuo.math.la.VectorIterator,interface,7,2,1,0,2,1,2,2,0,0,0,0,0,36
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/LibLinearRegressionModel.java,org.tribuo.regression.liblinear.LibLinearRegressionModel,class,25,20,3,0,32,3,6,2,0,3,0,2,2,154
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/provenance/EvaluationProvenance.java,org.tribuo.provenance.EvaluationProvenance,class,13,13,1,0,10,0,10,10,0,8,0,4,0,102
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/optimisers/GradientOptimiserOptions.java,org.tribuo.math.optimisers.GradientOptimiserOptions,class,16,11,1,0,6,0,1,1,0,8,6,1,3,98
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/optimisers/SGD.java,org.tribuo.math.optimisers.SqrtDecaySGD,class,15,41,4,0,9,369,34,24,6,6,0,1,0,276
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/test/java/org/tribuo/multilabel/evaluation/MultiLabelEvaluatorTest.java,org.tribuo.multilabel.evaluation.MultiLabelEvaluatorTest,class,19,6,1,0,31,15,3,2,1,0,0,0,34,128
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/test/java/org/tribuo/classification/evaluation/LabelConfusionMatrixTest.java,org.tribuo.classification.evaluation.LabelConfusionMatrixTest,class,7,1,1,0,13,0,1,1,0,0,0,0,8,66
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNModel.java,org.tribuo.common.nearest.KNNModel,class,52,68,2,0,49,35,18,7,2,10,0,2,5,428
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/provenance/SkeletalTrainerProvenance.java,org.tribuo.provenance.SkeletalTrainerProvenance,class,27,21,2,1,13,0,10,5,1,4,0,1,1,142
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impurity/MeanAbsoluteError.java,org.tribuo.regression.rtree.impurity.MeanAbsoluteError,class,10,14,1,0,1,10,5,5,0,0,0,0,0,94
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/RegressionFactory.java,org.tribuo.regression.RegressionFactory,class,25,23,1,0,17,63,18,17,0,9,3,6,4,174
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LogisticRegressionTrainer.java,org.tribuo.classification.sgd.linear.LogisticRegressionTrainer,class,5,1,2,0,2,0,1,1,0,1,0,1,0,34
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/AnomalyDetection/Core/src/main/java/org/tribuo/anomaly/MutableAnomalyInfo.java,org.tribuo.anomaly.MutableAnomalyInfo,class,7,8,2,0,1,10,5,3,0,1,0,1,0,64
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/evaluation/RegressionEvaluation.java,org.tribuo.regression.evaluation.RegressionEvaluation,interface,4,12,1,0,0,66,12,0,0,0,0,0,0,88
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/SeqTest.java,org.tribuo.classification.sgd.crf.SeqTest,class,27,13,1,0,33,0,2,2,1,13,12,1,3,166
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/KMeansModel.java,org.tribuo.clustering.kmeans.KMeansModel,class,22,14,2,0,10,3,6,4,0,3,0,1,1,114
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/SLMTrainer.java,org.tribuo.regression.slm.SLMTrainer,class,39,44,1,2,59,57,15,8,4,18,0,1,8,364
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/CachedPair.java,org.tribuo.util.infotheory.impl.CachedPair,class,14,10,2,0,6,0,4,4,1,2,0,1,0,71
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/optimisers/util/ShrinkingVector.java,org.tribuo.math.optimisers.util.ShrinkingVector,class,11,32,2,0,13,94,21,19,0,10,0,0,1,190
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/AnomalyDetection/Core/src/main/java/org/tribuo/anomaly/AnomalyFactory.java,org.tribuo.anomaly.AnomalyFactory,class,19,17,1,0,8,64,12,11,0,6,3,6,1,113
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/WeightedPairDistribution.java,org.tribuo.util.infotheory.impl.WeightedPairDistribution,class,21,11,1,0,9,0,7,7,2,4,1,0,5,126
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/PairDistribution.java,org.tribuo.util.infotheory.impl.PairDistribution,class,22,9,1,0,12,3,6,6,4,4,4,0,2,105
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/csv/CSVDataSource.java,org.tribuo.data.csv.CSVDataSource,class,37,30,3,0,25,94,21,14,3,9,0,1,1,273
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/la/MatrixIterator.java,org.tribuo.math.la.MatrixIterator,interface,7,4,1,0,2,1,2,2,0,0,0,0,0,43
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,class,26,17,3,3,24,24,9,5,0,8,1,2,1,161
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/test/java/org/tribuo/classification/evaluation/ConfusionMetricsTest.java,org.tribuo.classification.evaluation.ConfusionMetricsTest,class,6,1,1,0,8,0,1,1,0,0,0,0,14,46
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluator.java,org.tribuo.classification.evaluation.LabelEvaluator,class,19,5,2,0,7,3,3,0,0,0,0,0,2,96
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/datasource/LibSVMDataSource.java,org.tribuo.datasource.LibSVMDataSource,class,50,65,2,0,50,128,24,17,2,15,0,3,1,446
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/SkeletalVariableInfo.java,org.tribuo.SkeletalVariableInfo,class,4,11,1,2,5,0,8,5,0,4,0,2,0,97
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/provenance/DataProvenance.java,org.tribuo.provenance.DataProvenance,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,21
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/impl/SkeletalIndependentRegressionSparseModel.java,org.tribuo.regression.impl.SkeletalIndependentRegressionSparseModel,class,13,5,3,1,5,4,4,1,0,2,0,1,1,76
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/util/Util.java,org.tribuo.util.Util,class,39,162,1,0,42,2415,70,67,69,1,0,1,21,916
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/provenance/DataSourceProvenance.java,org.tribuo.provenance.DataSourceProvenance,interface,2,0,1,0,0,0,0,0,0,4,4,4,0,26
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/LabelInfo.java,org.tribuo.classification.LabelInfo,class,20,17,1,2,15,37,12,9,0,5,0,1,0,142
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/text/impl/BasicPipeline.java,org.tribuo.data.text.impl.BasicPipeline,class,18,9,1,0,9,7,6,5,0,5,0,1,0,80
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/DecisionTreeTrainer.java,org.tribuo.common.tree.DecisionTreeTrainer,interface,4,1,1,0,0,0,1,1,0,0,0,0,0,30
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/sequence/ConfidencePredictingSequenceModel.java,org.tribuo.classification.sequence.ConfidencePredictingSequenceModel,class,16,9,2,1,6,9,7,5,2,4,2,2,1,98
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ClassificationOptions.java,org.tribuo.classification.ClassificationOptions,interface,4,1,1,0,0,0,1,0,0,0,0,0,0,30
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/Regressor.java,org.tribuo.regression.Regressor,class,25,82,2,0,39,305,42,41,6,13,2,4,4,536
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/RowList.java,org.tribuo.util.infotheory.impl.RowList,class,27,55,1,0,14,347,35,35,0,5,0,0,0,337
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMatrix.java,org.tribuo.classification.evaluation.ConfusionMatrix,interface,5,14,1,0,4,78,13,12,1,0,0,0,4,128
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/example/LabelledDataGenerator.java,org.tribuo.classification.example.LabelledDataGenerator,class,13,9,1,0,6,24,9,8,8,1,0,1,3,230
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/Util.java,org.tribuo.classification.sgd.Util,class,6,14,1,0,1,1,7,7,5,6,6,0,0,204
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/text/impl/TokenPipeline.java,org.tribuo.data.text.impl.TokenPipeline,class,22,14,1,0,11,5,7,6,0,8,0,1,0,139
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,class,13,8,2,0,6,15,6,4,0,1,0,1,0,99
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/test/java/org/tribuo/classification/sgd/linear/TestSGDLinear.java,org.tribuo.classification.sgd.linear.TestSGDLinear,class,19,8,1,0,32,22,8,8,2,1,0,1,9,103
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/test/java/org/tribuo/data/columnar/MockResponseProcessor.java,org.tribuo.data.columnar.MockResponseProcessor,class,11,7,1,0,1,15,7,6,0,1,0,0,0,55
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/columnar/extractors/SimpleFieldExtractor.java,org.tribuo.data.columnar.extractors.SimpleFieldExtractor,class,8,12,1,5,12,10,9,5,0,3,0,1,0,98
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/XGBoostRegressionTrainer.java,org.tribuo.regression.xgboost.XGBoostRegressionTrainer,class,29,15,2,0,25,15,10,8,0,3,1,1,1,195
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/LibLinearRegressionTrainer.java,org.tribuo.regression.liblinear.LibLinearRegressionTrainer,class,28,12,2,0,12,21,7,4,0,1,0,1,1,124
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesTrainer.java,org.tribuo.classification.mnb.MultinomialNaiveBayesTrainer,class,24,13,1,0,27,7,6,6,0,2,0,0,2,110
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/test/java/org/tribuo/data/csv/CSVSaverTest.java,org.tribuo.data.csv.CSVSaverTest,class,21,5,1,0,29,3,3,3,0,0,0,0,0,104
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/Prediction.java,org.tribuo.Prediction,class,10,12,1,0,7,0,11,10,0,7,0,1,0,159
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/test/java/org/tribuo/regression/rtree/TestCARTJointRegressionTrainer.java,org.tribuo.regression.rtree.TestCARTJointRegressionTrainer,class,13,9,1,0,21,16,9,9,1,2,0,2,9,101
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/impl/BinaryFeaturesExample.java,org.tribuo.impl.BinaryFeaturesExample,class,41,68,2,0,43,0,35,30,2,6,1,3,6,452
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/main/java/org/tribuo/multilabel/MultiLabelInfo.java,org.tribuo.multilabel.MultiLabelInfo,class,21,17,1,2,14,37,12,9,0,6,0,1,0,130
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputFactory.java,org.tribuo.test.MockOutputFactory,class,17,14,1,0,4,91,14,13,0,2,1,2,0,83
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/sql/SQLDBConfig.java,org.tribuo.data.sql.SQLDBConfig,class,18,21,1,0,11,11,10,8,1,8,0,0,2,149
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,interface,5,4,1,0,0,6,4,4,0,0,0,0,0,45
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/test/Helpers.java,org.tribuo.test.Helpers,class,22,12,1,0,23,4,4,3,3,1,0,1,0,106
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/transform/TransformerMap.java,org.tribuo.transform.TransformerMap,class,28,21,1,0,20,56,16,15,1,10,0,4,1,193
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/Label.java,org.tribuo.classification.Label,class,3,22,1,0,4,0,10,10,0,4,1,2,0,118
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/test/java/org/tribuo/math/la/DenseVectorTest.java,org.tribuo.math.la.DenseVectorTest,class,3,23,1,0,25,253,23,10,0,0,0,0,12,184
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/TreeFeature.java,org.tribuo.classification.dtree.impl.TreeFeature,class,21,17,1,0,14,0,10,8,0,7,0,0,1,147
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/transform/TransformTrainer.java,org.tribuo.transform.TransformTrainer,class,16,6,1,0,8,3,6,5,0,3,0,0,0,87
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/test/java/org/tribuo/interop/tensorflow/ImageTransformerTest.java,org.tribuo.interop.tensorflow.ImageTransformerTest,class,11,3,1,0,5,3,3,1,0,0,0,0,0,124
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/la/Tensor.java,org.tribuo.math.la.Tensor,interface,4,15,1,0,6,66,12,12,2,0,0,0,0,113
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/LARSTrainer.java,org.tribuo.regression.slm.LARSTrainer,class,9,10,2,0,13,6,4,3,0,1,0,1,4,85
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/main/java/org/tribuo/multilabel/evaluation/MultiLabelEvaluation.java,org.tribuo.multilabel.evaluation.MultiLabelEvaluation,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,24
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/datasource/AggregateDataSource.java,org.tribuo.datasource.AggregateDataSource,class,28,20,1,0,18,23,14,13,0,7,0,2,0,134
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/KMeans/src/test/java/org/tribuo/clustering/kmeans/TestKMeans.java,org.tribuo.clustering.kmeans.TestKMeans,class,14,7,1,0,22,15,7,7,2,1,0,1,7,91
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/test/java/org/tribuo/multilabel/MutableMultiLabelInfoTest.java,org.tribuo.multilabel.MutableMultiLabelInfoTest,class,5,2,1,0,8,1,2,1,1,0,0,0,1,33
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorflowUtil.java,org.tribuo.interop.tensorflow.TensorflowUtil,class,28,88,1,0,49,72,13,13,13,6,5,6,15,417
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/evaluation/Evaluation.java,org.tribuo.evaluation.Evaluation,interface,12,4,1,0,3,3,3,3,0,0,0,0,0,54
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/StochasticGradientOptimiser.java,org.tribuo.math.StochasticGradientOptimiser,interface,6,5,1,0,0,10,5,5,0,0,0,0,0,67
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/Tokenizer.java,org.tribuo.util.tokens.Tokenizer,interface,15,19,1,0,13,66,12,8,2,0,0,0,1,156
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFModel.java,org.tribuo.classification.sgd.crf.CRFModel,class,44,36,3,0,46,13,11,10,2,4,0,2,5,275
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LinearSGDOptions.java,org.tribuo.classification.sgd.linear.LinearSGDOptions,class,13,4,1,0,6,1,2,2,0,7,5,1,0,65
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/test/java/org/tribuo/classification/sequence/viterbi/DefaultOutcomeFeatureExtractorTest.java,org.tribuo.classification.sequence.viterbi.DefaultOutcomeFeatureExtractorTest,class,5,1,1,0,8,0,1,1,0,0,0,0,0,51
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/lime/LIMEColumnar.java,org.tribuo.classification.explanations.lime.LIMEColumnar,class,57,50,2,0,73,4,5,2,0,12,0,0,8,388
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/OutputFactory.java,org.tribuo.OutputFactory,interface,21,13,1,0,7,21,7,7,1,0,0,0,0,113
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/Explanation.java,org.tribuo.classification.explanations.Explanation,interface,7,3,1,0,0,3,3,3,0,0,0,0,0,42
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoostExternalModel.java,org.tribuo.classification.xgboost.TestXGBoostExternalModel,class,16,6,1,0,16,1,2,2,0,0,0,0,3,85
