file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluator.java,org.tribuo.classification.evaluation.LabelEvaluator,class,13,5,2,7,3,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,46,3,1,0,0,0,0,0,4,0,4,2,0,0,0,54,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMatrix.java,org.tribuo.classification.evaluation.ConfusionMatrix,interface,5,14,1,4,78,0.0,0.0,13,1,12,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,29,5,1,0,0,0,0,1,2,0,1,1,0,0,0,72,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics$PredictionProbabilities,innerclass,5,4,1,11,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,1,19,0,1,0,0,0,1,1,7,0,5,2,0,0,0,24,26,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics,enum,11,10,1,23,26,0.0,0.0,8,5,7,0,0,1,8,0,0,0,1,0,0,1,0,0,1,0,16,69,7,0,0,0,0,2,0,4,0,26,1,0,1,11,104,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric$Context,innerclass,7,3,2,2,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,14,25,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric,class,8,11,2,4,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,3,0,4,48,9,0,3,0,0,3,0,4,2,4,1,0,1,0,43,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMetrics.java,org.tribuo.classification.evaluation.ConfusionMetrics,class,8,33,1,24,225,0.0,0.0,22,21,16,6,0,0,16,0,0,0,1,1,0,1,0,0,1,0,17,149,27,2,7,0,6,4,15,13,15,15,2,0,1,1,98,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMetrics.java,org.tribuo.classification.evaluation.ConfusionMetrics$ConfusionFunction,interface,7,11,1,23,6,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,2,0,0,4,3,2,2,1,2,0,0,0,57,10,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationImpl.java,org.tribuo.classification.evaluation.LabelEvaluationImpl,class,17,43,1,16,671,0.0,0.0,38,0,34,3,0,1,35,0,0,0,5,0,0,5,0,0,5,0,3,142,37,1,0,0,0,3,3,11,2,9,1,0,0,0,103,16,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluation.java,org.tribuo.classification.evaluation.LabelEvaluation,interface,6,15,1,27,36,0.0,0.0,9,2,2,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,28,97,3,4,2,0,1,59,12,26,4,17,2,0,0,0,128,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ClassifierEvaluation.java,org.tribuo.classification.evaluation.ClassifierEvaluation,interface,4,24,1,0,276,0.0,0.0,24,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelConfusionMatrix.java,org.tribuo.classification.evaluation.LabelConfusionMatrix,class,9,32,1,38,38,0.0,0.0,16,0,13,3,0,0,13,0,0,0,7,1,0,7,0,0,6,0,13,152,13,9,4,0,1,24,16,36,10,35,3,0,0,4,134,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/Label.java,org.tribuo.classification.Label,class,2,22,1,4,0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,2,1,1,2,0,4,0,5,55,15,0,8,0,4,5,2,6,2,6,1,0,0,0,95,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ensemble/ClassificationEnsembleOptions.java,org.tribuo.classification.ensemble.ClassificationEnsembleOptions$EnsembleType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ensemble/ClassificationEnsembleOptions.java,org.tribuo.classification.ensemble.ClassificationEnsembleOptions,class,11,7,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,1,3,1,0,0,1,0,1,32,4,0,1,0,2,14,2,4,4,4,3,0,1,0,44,1,3
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ensemble/FullyWeightedVotingCombiner.java,org.tribuo.classification.ensemble.FullyWeightedVotingCombiner,class,10,16,1,12,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,75,4,6,1,0,0,4,11,37,6,27,2,0,0,0,70,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ensemble/VotingCombiner.java,org.tribuo.classification.ensemble.VotingCombiner,class,10,14,1,11,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,67,4,4,1,0,0,4,10,33,3,24,2,0,0,0,68,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ensemble/AdaBoostTrainer.java,org.tribuo.classification.ensemble.AdaBoostTrainer,class,22,21,1,43,14,0.0,0.0,9,0,7,2,0,0,7,0,0,1,6,1,0,1,5,0,1,0,13,124,6,5,0,0,2,21,15,39,12,33,3,0,0,0,133,1,3
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/TrainTestHelper.java,org.tribuo.classification.TrainTestHelper,class,15,6,1,21,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,2,0,7,37,1,0,3,0,0,12,0,11,7,11,1,0,0,0,84,17,8
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/ClassificationOptions.java,org.tribuo.classification.ClassificationOptions,interface,4,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/LabelFactory.java,org.tribuo.classification.LabelFactory,class,13,10,1,6,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,4,1,3,0,0,4,0,1,56,8,1,0,0,0,1,1,5,0,5,1,0,1,0,75,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/LabelFactory.java,org.tribuo.classification.LabelFactory$LabelFactoryProvenance,innerclass,4,6,1,2,15,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,1,0,1,0,0,1,0,0,19,4,0,0,0,0,1,2,1,0,1,0,0,0,0,42,25,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierModel.java,org.tribuo.classification.baseline.DummyClassifierModel,class,16,24,2,22,27,0.0,0.0,11,4,3,4,1,3,7,0,0,0,6,1,0,6,0,0,6,0,10,100,11,2,2,0,0,6,8,32,5,19,1,0,0,0,103,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierTrainer.java,org.tribuo.classification.baseline.DummyClassifierTrainer$DummyType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierTrainer.java,org.tribuo.classification.baseline.DummyClassifierTrainer,class,17,20,1,10,1,0.0,0.0,10,4,9,1,0,0,9,0,0,0,4,0,0,4,0,0,0,0,1,89,13,0,2,0,2,17,2,19,5,14,1,0,1,0,111,17,0
tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/Classifiable.java,org.tribuo.classification.Classifiable,interface,3,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
tribuo-4.0.2/Classification/DecisionTree/src/test/java/org/tribuo/classification/dtree/TestCART.java,org.tribuo.classification.dtree.TestCART,class,19,7,1,29,9,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,9,54,1,0,0,0,0,6,6,18,0,17,1,0,0,3,33,1,0
tribuo-4.0.2/Classification/DecisionTree/src/test/java/org/tribuo/classification/dtree/TestClassificationEnsembles.java,org.tribuo.classification.dtree.TestClassificationEnsembles,class,24,9,1,30,30,0.0,0.0,9,1,9,0,0,0,9,0,0,0,5,5,0,5,0,0,5,0,10,85,3,0,0,0,0,6,14,32,0,28,0,0,0,1,64,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationTrainer.java,org.tribuo.classification.dtree.CARTClassificationTrainer,class,10,7,2,7,15,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,0,0,1,0,0,0,0,0,38,3,0,0,0,0,7,1,3,0,2,0,0,0,0,81,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/ClassifierTrainingNode.java,org.tribuo.classification.dtree.impl.ClassifierTrainingNode,class,21,28,2,49,0,0.0,0.0,7,1,4,3,0,0,4,0,0,0,10,5,0,10,0,0,9,0,14,175,5,11,3,0,4,16,31,78,18,59,4,0,0,3,180,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/InvertedFeature.java,org.tribuo.classification.dtree.impl.InvertedFeature,class,5,42,1,11,0,0.0,0.0,13,0,9,2,0,2,11,0,0,0,9,1,1,8,0,0,6,0,19,183,13,5,17,0,8,8,34,67,20,28,3,0,0,0,134,0,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/TreeFeature.java,org.tribuo.classification.dtree.impl.TreeFeature,class,7,17,1,14,0,0.0,0.0,10,0,8,1,0,1,9,0,0,0,7,0,0,7,0,0,6,0,1,88,5,2,3,0,0,4,1,26,1,15,3,0,0,0,111,0,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions$TreeType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions$ImpurityType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions,class,8,6,1,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,7,0,7,0,0,0,0,0,0,41,2,0,0,0,0,17,5,10,2,9,2,0,2,0,63,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/LabelImpurity.java,org.tribuo.classification.dtree.impurity.LabelImpurity,interface,6,19,1,4,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,74,6,12,0,0,0,0,14,35,7,22,1,0,0,0,47,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/Entropy.java,org.tribuo.classification.dtree.impurity.Entropy,class,4,5,1,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18,3,1,0,0,0,2,3,4,1,3,2,0,0,0,21,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/GiniIndex.java,org.tribuo.classification.dtree.impurity.GiniIndex,class,4,4,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,0,0,1,2,3,4,2,3,1,0,0,0,19,1,0
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/TrainTest.java,org.tribuo.classification.dtree.TrainTest,class,9,3,1,7,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,23,0,0,0,1,0,0,0,5,0,5,2,0,1,0,26,1,2
tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/TrainTest.java,org.tribuo.classification.dtree.TrainTest$TrainTestOptions,innerclass,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,17,9,0
tribuo-4.0.2/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoostExternalModel.java,org.tribuo.classification.xgboost.TestXGBoostExternalModel,class,15,6,1,18,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,44,0,4,0,0,1,6,15,23,1,23,1,0,0,0,43,1,0
tribuo-4.0.2/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoost.java,org.tribuo.classification.xgboost.TestXGBoost,class,31,24,1,56,93,0.0,0.0,15,0,8,7,0,0,8,0,0,0,4,2,0,4,0,0,4,0,12,129,6,6,0,1,0,20,12,39,1,33,2,0,0,3,99,1,0
tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationTrainer.java,org.tribuo.classification.xgboost.XGBoostClassificationTrainer,class,16,11,2,22,28,0.0,0.0,8,0,7,0,1,0,8,0,0,1,2,1,0,2,0,0,1,0,5,53,2,0,0,1,0,9,18,10,0,10,1,0,0,1,212,17,0
tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostOptions.java,org.tribuo.classification.xgboost.XGBoostOptions,class,3,2,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,12,0,11,1,0,0,0,0,0,20,1,0,1,0,0,25,9,9,0,12,1,0,0,0,74,1,0
tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java,org.tribuo.classification.xgboost.TrainTest,class,8,2,1,6,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,20,0,0,0,1,0,0,0,4,0,4,1,0,1,0,36,1,1
tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java,org.tribuo.classification.xgboost.TrainTest$TrainTestOptions,innerclass,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,19,9,0
tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationConverter.java,org.tribuo.classification.xgboost.XGBoostClassificationConverter,class,7,11,1,9,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,50,3,3,2,0,0,2,8,21,0,17,3,0,0,0,44,17,0
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/test/java/org/tribuo/classification/mnb/TestMNB.java,org.tribuo.classification.mnb.TestMNB,class,18,7,1,29,9,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,9,54,1,0,0,0,0,6,12,18,0,17,1,0,0,3,34,1,0
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesOptions.java,org.tribuo.classification.mnb.MultinomialNaiveBayesOptions,class,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,1,0,0,0,0,21,1,0
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesTrainer.java,org.tribuo.classification.mnb.MultinomialNaiveBayesTrainer,class,20,13,1,26,7,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,4,56,4,4,0,0,3,7,7,17,7,16,3,0,0,1,87,1,0
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java,org.tribuo.classification.mnb.TrainTest$TrainTestOptions,innerclass,4,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,21,9,0
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java,org.tribuo.classification.mnb.TrainTest,class,9,2,1,7,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,22,0,0,0,1,0,0,0,5,0,4,1,0,1,0,26,1,1
tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesModel.java,org.tribuo.classification.mnb.MultinomialNaiveBayesModel,class,21,19,2,35,0,0.0,0.0,5,0,3,0,1,1,5,0,0,0,4,2,0,4,0,0,4,0,5,83,4,7,1,0,2,2,10,30,6,26,3,0,0,1,101,1,0
tribuo-4.0.2/tests/src/test/java/org/tribuo/data/csv/CSVSaverWithMultiOutputsTest.java,org.tribuo.data.csv.CSVSaverWithMultiOutputsTest,class,15,4,1,26,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,0,34,15,35,0,35,0,0,0,0,43,1,0
tribuo-4.0.2/tests/src/test/java/org/tribuo/data/csv/CSVLoaderWithMultiOutputsTest.java,org.tribuo.data.csv.CSVLoaderWithMultiOutputsTest,class,12,3,1,24,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0,0,21,24,19,0,19,0,0,0,0,40,1,0
tribuo-4.0.2/tests/src/main/java/org/tribuo/tests/Resources.java,org.tribuo.tests.Resources,class,0,3,1,9,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,1,1,2,0,4,0,4,2,0,0,0,27,17,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/sequence/SequenceDatasetTest.java,org.tribuo.sequence.SequenceDatasetTest,class,19,8,1,33,15,0.0,0.0,6,1,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,153,1,1,0,1,0,119,73,47,0,28,1,0,0,0,60,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/SimpleTransformTest.java,org.tribuo.transform.SimpleTransformTest,class,15,40,1,29,153,0.0,0.0,18,1,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,73,210,1,8,0,0,2,32,142,76,6,70,3,0,0,8,65,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/MeanStdDevTest.java,org.tribuo.transform.MeanStdDevTest,class,15,12,1,15,21,0.0,0.0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,68,1,1,0,2,9,15,33,21,5,21,1,0,0,0,55,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest,class,18,19,1,18,10,0.0,0.0,5,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,182,2,2,0,1,0,47,93,38,3,20,2,0,3,0,53,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformation,innerclass,5,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformation$Anonymous1,anonymous,2,2,1,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountStatistics,innerclass,4,4,1,2,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,19,1,0,0,0,0,0,0,3,0,5,0,0,0,1,16,10,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformer,innerclass,2,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,3,0,0,0,3,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,7,10,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/LinearScalingTest.java,org.tribuo.transform.LinearScalingTest,class,16,12,1,23,36,0.0,0.0,9,1,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,79,1,2,0,0,1,14,127,31,2,22,2,0,0,0,49,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/BinningTest.java,org.tribuo.transform.BinningTest,class,14,5,1,14,6,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,109,1,1,0,0,65,67,142,32,3,32,1,0,0,0,41,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/CategoricalInfoTest.java,org.tribuo.CategoricalInfoTest,class,3,14,1,9,8,0.0,0.0,5,3,5,0,0,0,5,0,0,0,2,2,0,2,0,0,2,0,6,97,3,5,1,0,0,6,85,22,6,16,3,0,0,0,52,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo$ImmutableInfoIterator,innerclass,2,3,1,6,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,10,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo$Anonymous1,anonymous,2,2,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,5,-1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo,class,8,20,1,21,40,0.0,0.0,16,0,15,1,0,0,15,0,0,0,7,1,0,7,0,0,5,0,1,115,13,1,2,0,0,1,5,19,1,12,2,1,1,2,53,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutput.java,org.tribuo.test.MockOutput,class,2,10,1,2,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,1,1,1,0,0,2,0,1,28,8,0,3,0,1,0,1,3,0,3,1,0,0,0,38,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MutableMockMultiOutputInfo.java,org.tribuo.test.MutableMockMultiOutputInfo,class,5,11,2,15,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,1,0,0,4,2,3,1,3,3,0,0,1,52,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputFactory.java,org.tribuo.test.MockOutputFactory$TestOutputFactoryProvenance,innerclass,4,6,1,2,15,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,1,0,1,0,0,1,0,0,19,4,0,0,0,0,1,2,1,0,1,0,0,0,0,23,9,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockOutputFactory.java,org.tribuo.test.MockOutputFactory,class,11,8,1,2,28,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,1,0,0,0,1,0,0,46,6,0,0,0,0,4,0,1,0,1,0,0,1,0,42,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockDataSourceProvenance.java,org.tribuo.test.MockDataSourceProvenance,class,5,7,1,5,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,25,5,0,0,0,0,4,2,2,0,2,0,0,0,0,25,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockMultiOutput.java,org.tribuo.test.MockMultiOutput,class,3,37,1,28,5,0.0,0.0,18,1,18,0,0,0,18,0,0,0,7,3,2,5,0,0,7,0,7,124,21,6,9,0,1,11,5,17,6,17,2,0,0,1,140,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockMultiOutputInfo.java,org.tribuo.test.MockMultiOutputInfo$Anonymous1,anonymous,2,2,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,5,-1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockMultiOutputInfo.java,org.tribuo.test.MockMultiOutputInfo,class,10,15,1,9,30,0.0,0.0,12,0,11,1,0,0,11,1,0,0,4,0,0,0,4,0,1,0,0,69,10,1,2,0,0,0,4,10,0,6,1,1,0,1,59,1025,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockDataSource.java,org.tribuo.test.MockDataSource,class,8,4,2,3,3,NaN,NaN,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,0,3,2,3,0,3,1,0,0,0,15,1,0
tribuo-4.0.2/Core/src/test/java/org/tribuo/test/ImmutableMockMultiOutputInfo.java,org.tribuo.test.ImmutableMockMultiOutputInfo,class,7,14,2,19,6,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,82,9,2,2,0,0,1,4,9,0,7,2,0,1,0,32,1,0
