file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ImmutableLabelInfo.java,org.tribuo.classification.ImmutableLabelInfo,class,7,21,2,31,20,0.0,0.0,13,0,9,2,0,2,11,0,0,0,5,2,0,5,0,0,4,0,5,115,11,4,3,0,0,4,6,19,2,11,2,0,1,0,84,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/example/LabelledDataGenerator.java,org.tribuo.classification.example.LabelledDataGenerator,class,11,9,1,6,24,0.0,0.0,9,8,8,1,0,0,8,0,0,0,1,1,0,1,0,0,1,0,9,170,8,0,0,0,0,191,198,94,48,19,0,0,0,0,83,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/LabelInfo.java,org.tribuo.classification.LabelInfo,class,9,15,1,11,30,0.0,0.0,12,0,9,1,0,2,11,1,0,0,4,1,0,1,3,0,2,0,0,69,10,1,2,0,0,0,4,9,0,6,1,1,0,1,76,1025,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/LabelInfo.java,org.tribuo.classification.LabelInfo$Anonymous1,anonymous,2,2,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,5,-1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/WeightedLabels.java,org.tribuo.classification.WeightedLabels,interface,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationUtil.java,org.tribuo.classification.evaluation.LabelEvaluationUtil,class,8,17,1,17,15,0.0,0.0,6,5,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,121,5,5,5,0,5,2,26,38,12,31,2,0,3,0,103,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationUtil.java,org.tribuo.classification.evaluation.LabelEvaluationUtil$ROC,innerclass,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,39,9,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationUtil.java,org.tribuo.classification.evaluation.LabelEvaluationUtil$TPFP,innerclass,0,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,10,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationUtil.java,org.tribuo.classification.evaluation.LabelEvaluationUtil$PRCurve,innerclass,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,29,9,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluator.java,org.tribuo.classification.evaluation.LabelEvaluator,class,13,5,2,7,3,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,46,3,1,0,0,0,0,0,4,0,4,2,0,0,0,54,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMatrix.java,org.tribuo.classification.evaluation.ConfusionMatrix,interface,5,14,1,4,78,0.0,0.0,13,1,12,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,29,5,1,0,0,0,0,1,2,0,1,1,0,0,0,72,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics,enum,11,10,1,23,26,0.0,0.0,8,5,7,0,0,1,8,0,0,0,1,0,0,1,0,0,1,0,16,69,7,0,0,0,0,2,0,4,0,26,1,0,1,11,104,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics$PredictionProbabilities,innerclass,5,4,1,11,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,1,19,0,1,0,0,0,1,1,7,0,5,2,0,0,0,24,26,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric$Context,innerclass,7,3,2,2,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,14,25,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric,class,8,11,2,4,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,3,0,4,48,9,0,3,0,0,3,0,4,2,4,1,0,1,0,43,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMetrics.java,org.tribuo.classification.evaluation.ConfusionMetrics$ConfusionFunction,interface,7,11,1,23,6,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,2,0,0,4,3,2,2,1,2,0,0,0,57,10,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMetrics.java,org.tribuo.classification.evaluation.ConfusionMetrics,class,8,33,1,24,225,0.0,0.0,22,21,16,6,0,0,16,0,0,0,1,1,0,1,0,0,1,0,17,149,27,2,7,0,6,5,15,13,16,15,2,0,1,1,99,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluationImpl.java,org.tribuo.classification.evaluation.LabelEvaluationImpl,class,17,43,1,16,671,0.0,0.0,38,0,34,3,0,1,35,0,0,0,5,0,0,5,0,0,5,0,3,142,37,1,0,0,0,3,3,11,2,9,1,0,0,0,103,16,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluation.java,org.tribuo.classification.evaluation.LabelEvaluation,interface,6,15,1,27,36,0.0,0.0,9,2,2,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,28,97,3,4,2,0,1,59,12,26,4,17,2,0,0,0,128,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ClassifierEvaluation.java,org.tribuo.classification.evaluation.ClassifierEvaluation,interface,4,24,1,0,276,0.0,0.0,24,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelConfusionMatrix.java,org.tribuo.classification.evaluation.LabelConfusionMatrix,class,9,32,1,38,38,0.0,0.0,16,0,13,3,0,0,13,0,0,0,7,1,0,7,0,0,6,0,13,152,13,9,4,0,1,24,16,36,10,35,3,0,0,4,134,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/Label.java,org.tribuo.classification.Label,class,2,22,1,4,0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,2,1,1,2,0,4,0,5,55,15,0,8,0,4,5,2,6,2,6,1,0,0,0,95,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/ClassificationEnsembleOptions.java,org.tribuo.classification.ensemble.ClassificationEnsembleOptions$EnsembleType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/ClassificationEnsembleOptions.java,org.tribuo.classification.ensemble.ClassificationEnsembleOptions,class,12,9,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,1,3,1,0,0,1,0,1,44,5,0,1,0,2,17,2,4,5,4,3,0,1,0,58,1,4
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/FullyWeightedVotingCombiner.java,org.tribuo.classification.ensemble.FullyWeightedVotingCombiner,class,10,16,1,12,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,75,4,6,1,0,0,4,11,37,6,27,2,0,0,0,72,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/VotingCombiner.java,org.tribuo.classification.ensemble.VotingCombiner,class,10,14,1,11,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,67,4,4,1,0,0,4,10,33,3,24,2,0,0,0,70,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/AdaBoostTrainer.java,org.tribuo.classification.ensemble.AdaBoostTrainer,class,22,21,1,43,14,0.0,0.0,9,0,7,2,0,0,7,0,0,1,6,1,0,1,5,0,1,0,13,124,6,5,0,0,2,21,15,39,12,33,3,0,0,0,139,1,3
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/TrainTestHelper.java,org.tribuo.classification.TrainTestHelper,class,15,6,1,21,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,2,0,7,37,1,0,3,0,0,12,0,11,7,11,1,0,0,0,84,17,8
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ClassificationOptions.java,org.tribuo.classification.ClassificationOptions,interface,4,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/LabelFactory.java,org.tribuo.classification.LabelFactory$LabelFactoryProvenance,innerclass,4,6,1,2,15,0.0,0.0,6,0,5,0,0,1,6,0,0,0,1,1,0,1,0,0,1,0,0,19,4,0,0,0,0,1,2,1,0,1,0,0,0,0,42,25,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/LabelFactory.java,org.tribuo.classification.LabelFactory,class,13,10,1,6,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,4,1,3,0,0,4,0,1,56,8,1,0,0,0,1,1,5,0,5,1,0,1,0,75,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierModel.java,org.tribuo.classification.baseline.DummyClassifierModel,class,16,24,2,22,27,0.0,0.0,11,4,3,4,1,3,7,0,0,0,6,1,0,6,0,0,6,0,10,100,11,2,2,0,0,6,8,32,5,19,1,0,0,0,103,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierTrainer.java,org.tribuo.classification.baseline.DummyClassifierTrainer,class,17,20,1,10,1,0.0,0.0,10,4,9,1,0,0,9,0,0,0,4,0,0,4,0,0,0,0,1,89,13,0,2,0,2,17,2,19,5,14,1,0,1,0,111,17,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierTrainer.java,org.tribuo.classification.baseline.DummyClassifierTrainer$DummyType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/Classifiable.java,org.tribuo.classification.Classifiable,interface,3,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
tribuo-4.1.0/Classification/DecisionTree/src/test/java/org/tribuo/classification/dtree/TestCART.java,org.tribuo.classification.dtree.TestCART,class,20,19,1,35,111,0.0,0.0,19,4,19,0,0,0,19,0,0,0,2,2,0,2,0,0,2,0,15,91,2,0,0,0,0,6,10,19,0,18,1,0,0,3,39,1,0
tribuo-4.1.0/Classification/DecisionTree/src/test/java/org/tribuo/classification/dtree/TestClassificationEnsembles.java,org.tribuo.classification.dtree.TestClassificationEnsembles,class,26,12,1,32,58,0.0,0.0,12,1,12,0,0,0,12,0,0,0,7,7,0,7,0,0,7,0,11,116,4,0,0,0,0,6,22,40,0,35,1,0,0,3,70,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationTrainer.java,org.tribuo.classification.dtree.CARTClassificationTrainer,class,11,9,2,8,24,0.0,0.0,9,0,8,0,1,0,9,0,0,0,1,0,0,1,0,0,0,0,0,48,3,0,0,0,0,9,4,3,0,2,0,0,0,0,98,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/ClassifierTrainingNode.java,org.tribuo.classification.dtree.impl.ClassifierTrainingNode,class,22,48,2,56,16,0.0,0.0,13,1,6,7,0,0,6,0,0,0,11,5,0,11,0,0,10,0,26,278,12,13,5,0,14,16,55,124,29,88,4,0,0,3,226,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/InvertedFeature.java,org.tribuo.classification.dtree.impl.InvertedFeature,class,5,42,1,11,0,0.0,0.0,13,0,9,2,0,2,11,0,0,0,9,1,1,8,0,0,6,0,19,183,13,5,17,0,8,8,34,67,20,28,3,0,0,0,135,0,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impl/TreeFeature.java,org.tribuo.classification.dtree.impl.TreeFeature,class,7,17,1,14,0,0.0,0.0,10,0,8,1,0,1,9,0,0,0,7,0,0,7,0,0,6,0,1,88,5,2,3,0,0,4,1,26,1,15,3,0,0,0,112,0,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions,class,8,5,1,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,41,2,0,0,0,0,21,4,11,2,11,1,0,2,0,73,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions$TreeType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions$ImpurityType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/LabelImpurity.java,org.tribuo.classification.dtree.impurity.LabelImpurity,interface,6,19,1,4,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,74,6,12,0,0,0,0,14,35,7,22,1,0,0,0,55,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/Entropy.java,org.tribuo.classification.dtree.impurity.Entropy,class,4,5,1,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18,3,1,0,0,0,2,3,4,1,3,2,0,0,0,21,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/GiniIndex.java,org.tribuo.classification.dtree.impurity.GiniIndex,class,4,4,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,0,0,1,2,3,4,2,3,1,0,0,0,19,1,0
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/TrainTest.java,org.tribuo.classification.dtree.TrainTest,class,9,3,1,7,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,23,0,0,0,1,0,0,0,5,0,5,2,0,1,0,26,1,2
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/TrainTest.java,org.tribuo.classification.dtree.TrainTest$TrainTestOptions,innerclass,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,19,9,0
tribuo-4.1.0/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoostExternalModel.java,org.tribuo.classification.xgboost.TestXGBoostExternalModel,class,15,6,1,18,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,44,0,4,0,0,1,6,15,23,1,23,1,0,0,0,43,1,0
tribuo-4.1.0/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoost.java,org.tribuo.classification.xgboost.TestXGBoost,class,32,25,1,70,78,0.0,0.0,16,1,9,7,0,0,9,0,0,0,7,5,0,7,0,0,7,0,19,151,6,6,0,1,0,20,52,44,1,38,2,0,0,3,106,1,0
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationTrainer.java,org.tribuo.classification.xgboost.XGBoostClassificationTrainer,class,19,12,2,22,36,0.0,0.0,9,0,8,0,1,0,9,0,0,1,2,1,0,2,0,0,1,0,5,57,2,0,0,1,0,9,18,10,0,10,1,0,0,1,245,17,0
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostOptions.java,org.tribuo.classification.xgboost.XGBoostOptions,class,7,3,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,16,1,14,2,0,0,1,0,1,28,1,0,1,0,0,32,11,16,0,16,1,0,0,0,91,1,0
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java,org.tribuo.classification.xgboost.TrainTest$TrainTestOptions,innerclass,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,21,9,0
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java,org.tribuo.classification.xgboost.TrainTest,class,8,2,1,6,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,20,0,0,0,1,0,0,0,4,0,4,1,0,1,0,36,1,1
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationConverter.java,org.tribuo.classification.xgboost.XGBoostClassificationConverter,class,7,11,1,9,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,50,3,3,2,0,0,2,8,21,0,17,3,0,0,0,44,17,0
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/test/java/org/tribuo/classification/mnb/TestMNB.java,org.tribuo.classification.mnb.TestMNB,class,18,7,1,29,9,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,9,54,1,0,0,0,0,6,12,18,0,17,1,0,0,3,34,1,0
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesOptions.java,org.tribuo.classification.mnb.MultinomialNaiveBayesOptions,class,3,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,1,0,0,0,0,21,1,0
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesTrainer.java,org.tribuo.classification.mnb.MultinomialNaiveBayesTrainer,class,20,13,1,26,7,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,4,56,4,4,0,0,3,7,7,17,7,16,3,0,0,1,87,1,0
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java,org.tribuo.classification.mnb.TrainTest$TrainTestOptions,innerclass,4,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,23,9,0
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java,org.tribuo.classification.mnb.TrainTest,class,9,2,1,7,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,22,0,0,0,1,0,0,0,5,0,4,1,0,1,0,26,1,1
tribuo-4.1.0/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/MultinomialNaiveBayesModel.java,org.tribuo.classification.mnb.MultinomialNaiveBayesModel,class,21,19,2,35,0,0.0,0.0,5,0,3,0,1,1,5,0,0,0,4,2,0,4,0,0,4,0,5,83,4,7,1,0,2,2,10,30,6,26,3,0,0,1,101,1,0
tribuo-4.1.0/tests/src/test/java/org/tribuo/data/csv/CSVSaverWithMultiOutputsTest.java,org.tribuo.data.csv.CSVSaverWithMultiOutputsTest,class,15,4,1,26,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,0,34,15,35,0,35,0,0,0,0,43,1,0
tribuo-4.1.0/tests/src/test/java/org/tribuo/data/csv/CSVLoaderWithMultiOutputsTest.java,org.tribuo.data.csv.CSVLoaderWithMultiOutputsTest,class,12,3,1,24,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0,0,21,24,19,0,19,0,0,0,0,40,1,0
tribuo-4.1.0/tests/src/main/java/org/tribuo/tests/Resources.java,org.tribuo.tests.Resources,class,0,3,1,9,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,1,1,2,0,4,0,4,2,0,0,0,27,17,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/sequence/SequenceDatasetTest.java,org.tribuo.sequence.SequenceDatasetTest,class,21,9,1,36,21,0.0,0.0,7,1,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,188,1,1,0,1,0,149,102,64,0,39,1,0,0,0,68,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/SimpleTransformTest.java,org.tribuo.transform.SimpleTransformTest,class,15,40,1,29,153,0.0,0.0,18,1,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,73,210,1,8,0,0,2,32,142,76,6,70,3,0,0,8,65,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/MeanStdDevTest.java,org.tribuo.transform.MeanStdDevTest,class,15,12,1,15,21,0.0,0.0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,68,1,1,0,2,9,15,33,21,5,21,1,0,0,0,55,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformation,innerclass,5,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformer,innerclass,2,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,3,0,0,0,3,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,7,10,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountStatistics,innerclass,4,4,1,2,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,19,1,0,0,0,0,0,0,3,0,5,0,0,0,1,16,10,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest$CountTransformation$Anonymous1,anonymous,2,2,1,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/TransformationMapTest.java,org.tribuo.transform.TransformationMapTest,class,18,19,1,19,10,0.0,0.0,5,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,182,2,2,0,1,0,47,93,38,3,20,2,0,3,0,53,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/LinearScalingTest.java,org.tribuo.transform.LinearScalingTest,class,16,12,1,23,36,0.0,0.0,9,1,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,79,1,2,0,0,1,14,127,31,2,22,2,0,0,0,49,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/BinningTest.java,org.tribuo.transform.BinningTest,class,14,5,1,14,6,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,109,1,1,0,0,65,67,142,32,3,32,1,0,0,0,41,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/CategoricalInfoTest.java,org.tribuo.CategoricalInfoTest,class,3,14,1,9,8,0.0,0.0,5,3,5,0,0,0,5,0,0,0,2,2,0,2,0,0,2,0,6,97,3,5,1,0,0,6,85,22,6,16,3,0,0,0,52,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo$Anonymous1,anonymous,2,2,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,5,-1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo,class,8,20,1,21,40,0.0,0.0,16,0,15,1,0,0,15,0,0,0,7,1,0,7,0,0,5,0,1,115,13,1,2,0,0,1,5,19,1,12,2,1,1,2,53,1,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo$ImmutableInfoIterator,innerclass,2,3,1,6,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,10,0
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutput.java,org.tribuo.test.MockOutput,class,2,10,1,2,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,1,1,1,0,0,2,0,1,28,8,0,3,0,1,0,1,3,0,3,1,0,0,0,38,1,0
